regime,snr_db,sir_db,row_count,reference,reference_short,a5_macro_f1,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
unseen_jammer,18.0,-10.0,128,cssl_amc_supervised_adaptation,CSSL,0.3576431421206411,-0.0680124484051435,-0.1125944871994441,-0.0225044506549302,0.0304976143085161,-0.0625,-0.1078125,-0.01638671875,800,20260812,10
unseen_jammer,18.0,-10.0,128,a0_backbone,A0,0.3576431421206411,0.044860069477439,0.0052265072302446,0.0831537135453984,0.0350683174001973,0.028125,-0.009375,0.0640625,800,20260812,10
unseen_jammer,18.0,-5.0,130,mcldnn_reimplementation,MCLDNN,0.476790013616426,-0.1762887398132785,-0.2137378967459437,-0.1419858134122262,0.020998809097961,-0.2107692307692308,-0.2538653846153846,-0.17,800,20260812,10
unseen_jammer,18.0,-5.0,130,iqformer_inspired,IQFormer,0.476790013616426,-0.2448064929472767,-0.2881327852494534,-0.1996769344145086,0.0299955059975846,-0.2576923076923078,-0.3008461538461539,-0.2115384615384615,800,20260812,10
unseen_jammer,18.0,-5.0,130,cssl_amc_supervised_adaptation,CSSL,0.476790013616426,-0.0950835094937642,-0.1529508554240796,-0.0429914247708464,0.0399874009348352,-0.1076923076923076,-0.1638653846153846,-0.0569230769230769,800,20260812,10
unseen_jammer,18.0,-5.0,130,a0_backbone,A0,0.476790013616426,0.0274277364758048,-0.0047636463109934,0.0604596194097006,0.0318493126030275,0.0223076923076922,-0.00925,0.0546153846153846,800,20260812,10
unseen_jammer,18.0,0.0,121,mcldnn_reimplementation,MCLDNN,0.5731261664774678,-0.187417983301253,-0.2297814250667615,-0.1454548904491305,0.0239028150604632,-0.2107438016528925,-0.2537190082644628,-0.1694214876033058,800,20260812,10
unseen_jammer,18.0,0.0,121,iqformer_inspired,IQFormer,0.5731261664774678,-0.2043325930758775,-0.25334701034028,-0.1525607097652113,0.031421445234616,-0.2214876033057851,-0.2677685950413223,-0.1727066115702479,800,20260812,10
unseen_jammer,18.0,0.0,121,cssl_amc_supervised_adaptation,CSSL,0.5731261664774678,-0.1277840563898866,-0.1767508031346359,-0.0835772922540252,0.0332217941844881,-0.1454545454545454,-0.1958884297520661,-0.096694214876033,800,20260812,10
unseen_jammer,18.0,0.0,121,a0_backbone,A0,0.5731261664774678,0.0179002806818186,-0.027563715420847,0.064945408035218,0.0549147529564791,0.0157024793388429,-0.0272727272727272,0.0571074380165288,800,20260812,10
