regime,stratum_type,stratum,candidate,reference,reference_short,row_count,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
combined_ood,occupancy_quartile,"Q2 [0.032,0.135]",a5_vimd_full,iqformer_inspired,IQFormer,1250,-0.1598022640689525,-0.1845418494767387,-0.135356498351187,0.0248314752640618,-0.1611199999999999,-0.181844,-0.1416,1500,20260812,10
combined_ood,occupancy_quartile,"Q3 [0.135,0.214]",a5_vimd_full,a0_backbone,A0,1250,0.023513287716839,0.0018223206386296,0.0466219111568662,0.0264237726120974,0.01616,0.001596,0.0312,1500,20260812,10
combined_ood,occupancy_quartile,"Q3 [0.135,0.214]",a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1250,-0.0206870688945536,-0.0484719081006138,0.0123295311754171,0.0152314556057419,-0.03704,-0.054122,-0.017714,1500,20260812,10
combined_ood,occupancy_quartile,"Q3 [0.135,0.214]",a5_vimd_full,iqformer_inspired,IQFormer,1250,-0.1335038672138973,-0.158238048305967,-0.10694176203213,0.0201996596119604,-0.1528,-0.173764,-0.132194,1500,20260812,10
combined_ood,occupancy_quartile,"Q4 [0.214,0.995]",a5_vimd_full,a0_backbone,A0,1250,0.0517645388822736,0.0326761158503181,0.0691662697506182,0.0199764570201872,0.04824,0.033516,0.0635319999999999,1500,20260812,10
combined_ood,occupancy_quartile,"Q4 [0.214,0.995]",a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1250,-0.0281887732641765,-0.0491548099449981,-0.0057883966591173,0.0133880660878467,-0.0035199999999999,-0.02344,0.0172039999999999,1500,20260812,10
combined_ood,occupancy_quartile,"Q4 [0.214,0.995]",a5_vimd_full,iqformer_inspired,IQFormer,1250,-0.1574695008286321,-0.1801637155841123,-0.1351489388851217,0.020291114026951,-0.14232,-0.161962,-0.122118,1500,20260812,10
id_test,jammer_family,tone,a5_vimd_full,a0_backbone,A0,643,0.0456771290635778,0.0212015748773395,0.0701099776807853,0.0272248313765963,0.0461897356143079,0.0222239502332814,0.0699844479004665,1500,20260812,10
id_test,jammer_family,tone,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,643,0.0312238447750875,-0.00381207806786,0.0670870778871464,0.0271009439983642,0.0547433903576983,0.0206687402799377,0.0894245723172628,1500,20260812,10
id_test,jammer_family,tone,a5_vimd_full,iqformer_inspired,IQFormer,643,-0.1421811888240622,-0.1713965963884404,-0.1119396474135316,0.0228265403211714,-0.1315707620528771,-0.16049766718507,-0.1001555209953343,1500,20260812,10
id_test,jammer_family,multitone,a5_vimd_full,a0_backbone,A0,688,0.0493773633551883,0.0305581020678048,0.0684110824948876,0.0104622993636217,0.046656976744186,0.0286337209302325,0.0659956395348836,1500,20260812,10
id_test,jammer_family,multitone,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,688,0.0003503604061547,-0.0306426424468945,0.0293691575188674,0.0200370303160245,0.0263081395348837,-0.0036337209302325,0.0541533430232557,1500,20260812,10
id_test,jammer_family,multitone,a5_vimd_full,iqformer_inspired,IQFormer,688,-0.1445709039487895,-0.1761001204099317,-0.1124877921555221,0.0247428763539672,-0.1334302325581395,-0.1646111918604651,-0.1030450581395349,1500,20260812,10
id_test,jammer_family,chirp,a5_vimd_full,a0_backbone,A0,664,0.0247338318960209,0.0041814374671122,0.0454039574343437,0.0222270952667085,0.0234939759036144,0.0039156626506024,0.042699548192771,1500,20260812,10
id_test,jammer_family,chirp,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,664,-0.0168590144269281,-0.0456893936226968,0.0140008050312895,0.0120588479876399,0.0213855421686747,-0.0071573795180722,0.0510617469879517,1500,20260812,10
id_test,jammer_family,chirp,a5_vimd_full,iqformer_inspired,IQFormer,664,-0.1670320550581503,-0.1966707604366931,-0.1377917570795853,0.0211285113788368,-0.1367469879518072,-0.165519578313253,-0.1090210843373494,1500,20260812,10
id_test,jammer_family,sweep,a5_vimd_full,a0_backbone,A0,694,0.0483527825560354,0.0295721668939224,0.0662433851915451,0.0093298303946133,0.0446685878962536,0.0257096541786743,0.0627557636887607,1500,20260812,10
id_test,jammer_family,sweep,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,694,-0.0458927692300514,-0.072215020260771,-0.0211104331615254,0.0151156679999461,-0.0207492795389049,-0.0472838616714697,0.0044668587896253,1500,20260812,10
id_test,jammer_family,sweep,a5_vimd_full,iqformer_inspired,IQFormer,694,-0.1978643952395061,-0.2235956775144348,-0.1699884074739267,0.0121149272883589,-0.1773775216138328,-0.2038904899135446,-0.1506448126801153,1500,20260812,10
id_test,jammer_family,partial_band,a5_vimd_full,a0_backbone,A0,642,0.0474104295968285,0.0267267786438937,0.0693491379558731,0.0199989556661589,0.0454828660436137,0.0244548286604361,0.0671339563862928,1500,20260812,10
id_test,jammer_family,partial_band,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,642,0.0014770652531901,-0.0286895523459784,0.0310202112635016,0.0146421060062965,0.0205607476635514,-0.0060825545171339,0.0468107476635513,1500,20260812,10
id_test,jammer_family,partial_band,a5_vimd_full,iqformer_inspired,IQFormer,642,-0.1460184300535465,-0.178380413715739,-0.1138970562683109,0.0236888919667246,-0.1373831775700934,-0.1682242990654205,-0.1063045171339564,1500,20260812,10
id_test,jammer_family,comb,a5_vimd_full,a0_backbone,A0,669,0.0836592511713932,0.061833104877866,0.1056507034502574,0.0152957024920349,0.0774289985052317,0.0566517189835575,0.0993310911808669,1500,20260812,10
id_test,jammer_family,comb,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,669,0.0920195412194585,0.0578796425141236,0.1269252234706854,0.0294273308533981,0.116591928251121,0.0829596412556053,0.151498505231689,1500,20260812,10
id_test,jammer_family,comb,a5_vimd_full,iqformer_inspired,IQFormer,669,-0.0487708306311511,-0.0837970490103605,-0.0144121782050335,0.0299506764548027,-0.0340807174887892,-0.0674925261584454,-0.0007473841554559,1500,20260812,10
id_test,jammer_family,none,a5_vimd_full,a0_backbone,A0,1000,0.0682025737326162,0.0495199128100254,0.0863670361253261,0.0218958011817502,0.077,0.0533475,0.1003099999999999,1500,20260812,10
id_test,jammer_family,none,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1000,0.1341635651094854,0.1103934662576285,0.1595622419843247,0.030255460617032,0.178,0.1478,0.2084575,1500,20260812,10
id_test,jammer_family,none,a5_vimd_full,iqformer_inspired,IQFormer,1000,-0.0622376747954751,-0.0849449373641118,-0.0358457396078826,0.0341628602584202,-0.0751999999999999,-0.1090525,-0.0357425,1500,20260812,10
id_test,target_profile_index,0,a5_vimd_full,a0_backbone,A0,1566,0.0561678276625252,0.0435421678058592,0.0689697033808287,0.0091755855906678,0.0551085568326947,0.0421120689655172,0.0684546615581098,1500,20260812,10
id_test,target_profile_index,0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1566,0.0490656483655215,0.0299901288416539,0.0683158809420646,0.0120621904306105,0.0647509578544061,0.0462324393358876,0.0837803320561941,1500,20260812,10
id_test,target_profile_index,0,a5_vimd_full,iqformer_inspired,IQFormer,1566,-0.1310944274535719,-0.1508703070513619,-0.110592055236078,0.0167678854774826,-0.1236270753512132,-0.1427905491698595,-0.1036701787994891,1500,20260812,10
id_test,target_profile_index,2,a5_vimd_full,a0_backbone,A0,1760,0.0582359464587966,0.0423966115524322,0.0721796753623153,0.0153792393524997,0.0549431818181818,0.0414474431818181,0.0677840909090909,1500,20260812,10
id_test,target_profile_index,2,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1760,0.052020071666608,0.0338331868370016,0.070397115332003,0.0134166367414482,0.0644318181818181,0.0462357954545454,0.0821022727272727,1500,20260812,10
