model,model_short,regime,coverage,accuracy_mean,accuracy_std
mcldnn_reimplementation,MCLDNN,hard_interference,0.6,0.6736333333333333,0.01220751640548247
mcldnn_reimplementation,MCLDNN,hard_interference,0.62,0.6588387096774194,0.012069096173172044
mcldnn_reimplementation,MCLDNN,hard_interference,0.64,0.64471875,0.01151731976259621
mcldnn_reimplementation,MCLDNN,hard_interference,0.66,0.6315454545454545,0.011445340394824104
mcldnn_reimplementation,MCLDNN,hard_interference,0.68,0.6185588235294117,0.011671567598059773
mcldnn_reimplementation,MCLDNN,hard_interference,0.7000000000000001,0.6055714285714284,0.010892382243095626
mcldnn_reimplementation,MCLDNN,hard_interference,0.7200000000000001,0.5941944444444445,0.010431738068130622
mcldnn_reimplementation,MCLDNN,hard_interference,0.74,0.5833513513513513,0.009990824456974863
mcldnn_reimplementation,MCLDNN,hard_interference,0.76,0.5729473684210526,0.009002923501782488
mcldnn_reimplementation,MCLDNN,hard_interference,0.78,0.5621282051282053,0.008767289567052387
mcldnn_reimplementation,MCLDNN,hard_interference,0.8,0.5521999999999999,0.008462991328261072
mcldnn_reimplementation,MCLDNN,hard_interference,0.8200000000000001,0.5426829268292682,0.007974942580848058
mcldnn_reimplementation,MCLDNN,hard_interference,0.8400000000000001,0.5332380952380952,0.007908840663776086
mcldnn_reimplementation,MCLDNN,hard_interference,0.86,0.5238139534883721,0.007885058540569626
mcldnn_reimplementation,MCLDNN,hard_interference,0.88,0.5148636363636364,0.007609168748017949
mcldnn_reimplementation,MCLDNN,hard_interference,0.9,0.5063333333333333,0.007362269883171049
mcldnn_reimplementation,MCLDNN,hard_interference,0.92,0.49863043478260866,0.007362154796757384
mcldnn_reimplementation,MCLDNN,hard_interference,0.9400000000000001,0.4911914893617021,0.0075205400878605895
mcldnn_reimplementation,MCLDNN,hard_interference,0.9600000000000001,0.4836458333333333,0.007395262758376603
mcldnn_reimplementation,MCLDNN,hard_interference,0.98,0.4760612244897959,0.006795268026055333
mcldnn_reimplementation,MCLDNN,hard_interference,1.0,0.46875999999999995,0.006619029804703684
mcldnn_reimplementation,MCLDNN,id_test,0.02,0.999,0.003162277660168382
mcldnn_reimplementation,MCLDNN,id_test,0.04,0.9984999999999999,0.004743416490252573
mcldnn_reimplementation,MCLDNN,id_test,0.06,0.9976666666666667,0.004172218523448565
mcldnn_reimplementation,MCLDNN,id_test,0.08,0.99825,0.0031291638925864296
mcldnn_reimplementation,MCLDNN,id_test,0.1,0.9982000000000001,0.00257336787541584
mcldnn_reimplementation,MCLDNN,id_test,0.12000000000000001,0.9974999999999999,0.0036217791140014813
mcldnn_reimplementation,MCLDNN,id_test,0.13999999999999999,0.9971428571428571,0.0032991443953692867
mcldnn_reimplementation,MCLDNN,id_test,0.16,0.9969999999999999,0.003184162195757158
mcldnn_reimplementation,MCLDNN,id_test,0.18,0.9972222222222223,0.0028327886186626703
mcldnn_reimplementation,MCLDNN,id_test,0.19999999999999998,0.9974999999999999,0.002549509756796395
mcldnn_reimplementation,MCLDNN,id_test,0.22,0.9975454545454546,0.0024261356243937366
mcldnn_reimplementation,MCLDNN,id_test,0.24,0.9975833333333334,0.0021318426504833253
mcldnn_reimplementation,MCLDNN,id_test,0.26,0.9976153846153846,0.0020972415432491
mcldnn_reimplementation,MCLDNN,id_test,0.28,0.9972857142857144,0.0029890199669476516
mcldnn_reimplementation,MCLDNN,id_test,0.30000000000000004,0.9971333333333332,0.002846700494204419
mcldnn_reimplementation,MCLDNN,id_test,0.32,0.9968125000000001,0.0029821517678794837
mcldnn_reimplementation,MCLDNN,id_test,0.34,0.9964705882352943,0.002908313132194395
mcldnn_reimplementation,MCLDNN,id_test,0.36000000000000004,0.9962222222222221,0.002576670686063129
mcldnn_reimplementation,MCLDNN,id_test,0.38,0.9954210526315789,0.0023933065582856117
mcldnn_reimplementation,MCLDNN,id_test,0.4,0.9938,0.002335713072180658
mcldnn_reimplementation,MCLDNN,id_test,0.42000000000000004,0.9895714285714284,0.001479685230021808
mcldnn_reimplementation,MCLDNN,id_test,0.44,0.9834545454545454,0.002986040371169698
mcldnn_reimplementation,MCLDNN,id_test,0.46,0.9766956521739132,0.0036960784067930665
mcldnn_reimplementation,MCLDNN,id_test,0.48000000000000004,0.968125,0.005797675406872717
mcldnn_reimplementation,MCLDNN,id_test,0.5,0.9575199999999999,0.006360433248695494
mcldnn_reimplementation,MCLDNN,id_test,0.52,0.945,0.005304656632199284
mcldnn_reimplementation,MCLDNN,id_test,0.54,0.9319259259259258,0.005360925425187189
mcldnn_reimplementation,MCLDNN,id_test,0.56,0.9178214285714287,0.005201304781357409
mcldnn_reimplementation,MCLDNN,id_test,0.5800000000000001,0.9034827586206896,0.006100514479862529
mcldnn_reimplementation,MCLDNN,id_test,0.6,0.8896000000000001,0.005367483259704676
mcldnn_reimplementation,MCLDNN,id_test,0.62,0.8759032258064516,0.006519446261633766
mcldnn_reimplementation,MCLDNN,id_test,0.64,0.8635624999999999,0.00671887112293923
mcldnn_reimplementation,MCLDNN,id_test,0.66,0.8518484848484847,0.006535985793655613
mcldnn_reimplementation,MCLDNN,id_test,0.68,0.8403823529411764,0.006153942732066821
mcldnn_reimplementation,MCLDNN,id_test,0.7000000000000001,0.8282571428571428,0.006796624478988823
mcldnn_reimplementation,MCLDNN,id_test,0.7200000000000001,0.8168888888888887,0.0070950339092100126
mcldnn_reimplementation,MCLDNN,id_test,0.74,0.8060270270270271,0.007300132915861052
mcldnn_reimplementation,MCLDNN,id_test,0.76,0.7928157894736841,0.007474229862298329
mcldnn_reimplementation,MCLDNN,id_test,0.78,0.7809999999999999,0.007788055574286095
mcldnn_reimplementation,MCLDNN,id_test,0.8,0.76965,0.008310969992860184
mcldnn_reimplementation,MCLDNN,id_test,0.8200000000000001,0.7572439024390243,0.008020439551020836
mcldnn_reimplementation,MCLDNN,id_test,0.8400000000000001,0.7452619047619047,0.008229856417891398
mcldnn_reimplementation,MCLDNN,id_test,0.86,0.7338139534883721,0.008195965332131256
mcldnn_reimplementation,MCLDNN,id_test,0.88,0.7227272727272727,0.007899157816810339
mcldnn_reimplementation,MCLDNN,id_test,0.9,0.7110222222222223,0.008249338003950958
mcldnn_reimplementation,MCLDNN,id_test,0.92,0.6999565217391305,0.008058023146531397
mcldnn_reimplementation,MCLDNN,id_test,0.9400000000000001,0.6893404255319149,0.007819096669225941
mcldnn_reimplementation,MCLDNN,id_test,0.9600000000000001,0.6787291666666666,0.007702669340503712
mcldnn_reimplementation,MCLDNN,id_test,0.98,0.668469387755102,0.007535529860783031
mcldnn_reimplementation,MCLDNN,id_test,1.0,0.6581400000000001,0.007679728004442757
mcldnn_reimplementation,MCLDNN,combined_ood,0.02,0.999,0.003162277660168382
mcldnn_reimplementation,MCLDNN,combined_ood,0.04,0.9995,0.0015811388300841912
mcldnn_reimplementation,MCLDNN,combined_ood,0.06,0.999,0.00161015297179881
mcldnn_reimplementation,MCLDNN,combined_ood,0.08,0.99925,0.0012076147288490942
mcldnn_reimplementation,MCLDNN,combined_ood,0.1,0.999,0.0014142135623730961
mcldnn_reimplementation,MCLDNN,combined_ood,0.12000000000000001,0.9989999999999999,0.001610152971798833
mcldnn_reimplementation,MCLDNN,combined_ood,0.13999999999999999,0.9987142857142857,0.002176977038221414
mcldnn_reimplementation,MCLDNN,combined_ood,0.16,0.9988750000000002,0.0019048549084437361
mcldnn_reimplementation,MCLDNN,combined_ood,0.18,0.9989999999999999,0.001693204363061098
mcldnn_reimplementation,MCLDNN,combined_ood,0.19999999999999998,0.999,0.0015634719199411446
mcldnn_reimplementation,MCLDNN,combined_ood,0.22,0.9989090909090909,0.0014721160971504345
mcldnn_reimplementation,MCLDNN,combined_ood,0.24,0.9989166666666668,0.0014191155304938603
mcldnn_reimplementation,MCLDNN,combined_ood,0.26,0.9987692307692309,0.0015038849537041177
mcldnn_reimplementation,MCLDNN,combined_ood,0.28,0.9981428571428571,0.0020811212746106806
mcldnn_reimplementation,MCLDNN,combined_ood,0.30000000000000004,0.9979333333333333,0.002047582133295903
mcldnn_reimplementation,MCLDNN,combined_ood,0.32,0.997875,0.0018446619684315605
mcldnn_reimplementation,MCLDNN,combined_ood,0.34,0.9971764705882352,0.00246154585513337
mcldnn_reimplementation,MCLDNN,combined_ood,0.36000000000000004,0.9965555555555555,0.002295101242197004
mcldnn_reimplementation,MCLDNN,combined_ood,0.38,0.9960000000000001,0.002420798359390909
mcldnn_reimplementation,MCLDNN,combined_ood,0.4,0.9937999999999999,0.0030018512806451896
mcldnn_reimplementation,MCLDNN,combined_ood,0.42000000000000004,0.9896190476190476,0.004792494341741168
mcldnn_reimplementation,MCLDNN,combined_ood,0.44,0.9802272727272727,0.006749655638598869
mcldnn_reimplementation,MCLDNN,combined_ood,0.46,0.9654347826086956,0.008062062354099373
mcldnn_reimplementation,MCLDNN,combined_ood,0.48000000000000004,0.9480416666666667,0.008841126017609946
mcldnn_reimplementation,MCLDNN,combined_ood,0.5,0.9315999999999999,0.009609254798254536
mcldnn_reimplementation,MCLDNN,combined_ood,0.52,0.914423076923077,0.010719129489614416
mcldnn_reimplementation,MCLDNN,combined_ood,0.54,0.8964444444444443,0.01103982620045256
mcldnn_reimplementation,MCLDNN,combined_ood,0.56,0.8790357142857144,0.01178036194001025
mcldnn_reimplementation,MCLDNN,combined_ood,0.5800000000000001,0.8625862068965517,0.012011631743149745
mcldnn_reimplementation,MCLDNN,combined_ood,0.6,0.8458666666666668,0.011891692296683964
mcldnn_reimplementation,MCLDNN,combined_ood,0.62,0.8301290322580644,0.012087284210623649
mcldnn_reimplementation,MCLDNN,combined_ood,0.64,0.8154375,0.011695648526030698
mcldnn_reimplementation,MCLDNN,combined_ood,0.66,0.8006060606060605,0.011136793092798148
mcldnn_reimplementation,MCLDNN,combined_ood,0.68,0.7860588235294117,0.010865293110946186
mcldnn_reimplementation,MCLDNN,combined_ood,0.7000000000000001,0.7724285714285715,0.01177279233893905
mcldnn_reimplementation,MCLDNN,combined_ood,0.7200000000000001,0.7594999999999998,0.012333806019192423
mcldnn_reimplementation,MCLDNN,combined_ood,0.74,0.746054054054054,0.012365139726838857
mcldnn_reimplementation,MCLDNN,combined_ood,0.76,0.7343157894736844,0.012064002909689049
mcldnn_reimplementation,MCLDNN,combined_ood,0.78,0.7221025641025641,0.011683357398050606
mcldnn_reimplementation,MCLDNN,combined_ood,0.8,0.710225,0.010870736712231932
mcldnn_reimplementation,MCLDNN,combined_ood,0.8200000000000001,0.6989024390243902,0.01056926203761784
mcldnn_reimplementation,MCLDNN,combined_ood,0.8400000000000001,0.6874047619047619,0.010090576192227894
mcldnn_reimplementation,MCLDNN,combined_ood,0.86,0.6763255813953488,0.009938093337090982
mcldnn_reimplementation,MCLDNN,combined_ood,0.88,0.6656590909090909,0.009767998621085293
mcldnn_reimplementation,MCLDNN,combined_ood,0.9,0.6552666666666667,0.009091547801480864
mcldnn_reimplementation,MCLDNN,combined_ood,0.92,0.644695652173913,0.008666739372483549
mcldnn_reimplementation,MCLDNN,combined_ood,0.9400000000000001,0.634127659574468,0.008819570266009508
mcldnn_reimplementation,MCLDNN,combined_ood,0.9600000000000001,0.6240208333333332,0.008686969852373683
mcldnn_reimplementation,MCLDNN,combined_ood,0.98,0.6141224489795918,0.008095981215534523
mcldnn_reimplementation,MCLDNN,combined_ood,1.0,0.6045200000000001,0.008092355789399163
mcldnn_reimplementation,MCLDNN,clean_retention,0.02,1.0,0.0
mcldnn_reimplementation,MCLDNN,clean_retention,0.04,1.0,0.0
mcldnn_reimplementation,MCLDNN,clean_retention,0.06,0.9993333333333332,0.0014054567378525987
mcldnn_reimplementation,MCLDNN,clean_retention,0.08,0.9995,0.0010540925533894375
mcldnn_reimplementation,MCLDNN,clean_retention,0.1,0.9996,0.0008432740427115685
mcldnn_reimplementation,MCLDNN,clean_retention,0.12000000000000001,0.9996666666666666,0.0007027283689263228
mcldnn_reimplementation,MCLDNN,clean_retention,0.13999999999999999,0.9995714285714286,0.0006900655593423625
mcldnn_reimplementation,MCLDNN,clean_retention,0.16,0.9994999999999999,0.0008740073734751077
mcldnn_reimplementation,MCLDNN,clean_retention,0.18,0.9995555555555555,0.0007768954430889956
mcldnn_reimplementation,MCLDNN,clean_retention,0.19999999999999998,0.9996,0.0006992058987801016
mcldnn_reimplementation,MCLDNN,clean_retention,0.22,0.9995454545454546,0.000642824346533216
mcldnn_reimplementation,MCLDNN,clean_retention,0.24,0.9995833333333334,0.0005892556509888032
mcldnn_reimplementation,MCLDNN,clean_retention,0.26,0.9996153846153846,0.0005439282932204035
mcldnn_reimplementation,MCLDNN,clean_retention,0.28,0.9996428571428572,0.0005050762722760984
mcldnn_reimplementation,MCLDNN,clean_retention,0.30000000000000004,0.9996666666666666,0.0004714045207910321
mcldnn_reimplementation,MCLDNN,clean_retention,0.32,0.9996875000000001,0.0004419417382415828
mcldnn_reimplementation,MCLDNN,clean_retention,0.34,0.9995882352941177,0.00048427800138152514
mcldnn_reimplementation,MCLDNN,clean_retention,0.36000000000000004,0.9994999999999999,0.0007148244098377312
mcldnn_reimplementation,MCLDNN,clean_retention,0.38,0.9993684210526315,0.0011315449471296056
mcldnn_reimplementation,MCLDNN,clean_retention,0.4,0.9993000000000001,0.0012292725943057214
mcldnn_reimplementation,MCLDNN,clean_retention,0.42000000000000004,0.9991904761904762,0.0016038816608341805
mcldnn_reimplementation,MCLDNN,clean_retention,0.44,0.9986818181818181,0.00292585133945763
mcldnn_reimplementation,MCLDNN,clean_retention,0.46,0.9982608695652173,0.004145028882920331
mcldnn_reimplementation,MCLDNN,clean_retention,0.48000000000000004,0.9975833333333334,0.00619201496951648
mcldnn_reimplementation,MCLDNN,clean_retention,0.5,0.99652,0.008477001566329646
mcldnn_reimplementation,MCLDNN,clean_retention,0.52,0.9897307692307692,0.010406039944384627
mcldnn_reimplementation,MCLDNN,clean_retention,0.54,0.9731851851851852,0.009810271485121959
mcldnn_reimplementation,MCLDNN,clean_retention,0.56,0.9538214285714286,0.008741776180711255
mcldnn_reimplementation,MCLDNN,clean_retention,0.5800000000000001,0.9357241379310344,0.008398201746503626
mcldnn_reimplementation,MCLDNN,clean_retention,0.6,0.9188666666666666,0.008104563567354138
mcldnn_reimplementation,MCLDNN,clean_retention,0.62,0.9023225806451614,0.007159707920363371
mcldnn_reimplementation,MCLDNN,clean_retention,0.64,0.8871249999999999,0.006075337210577053
mcldnn_reimplementation,MCLDNN,clean_retention,0.66,0.8723939393939393,0.005167236853516275
mcldnn_reimplementation,MCLDNN,clean_retention,0.68,0.8589705882352942,0.003516452242051152
mcldnn_reimplementation,MCLDNN,clean_retention,0.7000000000000001,0.8464,0.002957599075305762
mcldnn_reimplementation,MCLDNN,clean_retention,0.7200000000000001,0.8342222222222221,0.002628064218460258
mcldnn_reimplementation,MCLDNN,clean_retention,0.74,0.8227567567567566,0.003130679240014085
mcldnn_reimplementation,MCLDNN,clean_retention,0.76,0.8111052631578948,0.003176843732923694
mcldnn_reimplementation,MCLDNN,clean_retention,0.78,0.8,0.004292266505808447
mcldnn_reimplementation,MCLDNN,clean_retention,0.8,0.78935,0.003960218849171499
mcldnn_reimplementation,MCLDNN,clean_retention,0.8200000000000001,0.7787317073170731,0.004195941181747841
mcldnn_reimplementation,MCLDNN,clean_retention,0.8400000000000001,0.7672857142857141,0.003966983923744482
mcldnn_reimplementation,MCLDNN,clean_retention,0.86,0.7562790697674419,0.003396729038791719
mcldnn_reimplementation,MCLDNN,clean_retention,0.88,0.7446818181818182,0.0035065202286406407
mcldnn_reimplementation,MCLDNN,clean_retention,0.9,0.7323999999999999,0.003513329507029734
mcldnn_reimplementation,MCLDNN,clean_retention,0.92,0.7208913043478261,0.0034501429915969905
mcldnn_reimplementation,MCLDNN,clean_retention,0.9400000000000001,0.7096808510638297,0.0038050818592159415
mcldnn_reimplementation,MCLDNN,clean_retention,0.9600000000000001,0.6978958333333332,0.003947292105879166
mcldnn_reimplementation,MCLDNN,clean_retention,0.98,0.6872857142857144,0.004021150523678898
mcldnn_reimplementation,MCLDNN,clean_retention,1.0,0.67648,0.0037773594539631046
iqformer_inspired,IQFormer,hard_interference,0.02,0.99,0.010540925533894607
iqformer_inspired,IQFormer,hard_interference,0.04,0.9914999999999999,0.008514693182963209
iqformer_inspired,IQFormer,hard_interference,0.06,0.9913333333333334,0.007403702777314537
iqformer_inspired,IQFormer,hard_interference,0.08,0.99175,0.006241661103691339
iqformer_inspired,IQFormer,hard_interference,0.1,0.9928000000000001,0.005266244708835071
iqformer_inspired,IQFormer,hard_interference,0.12000000000000001,0.9933333333333334,0.004714045207910308
iqformer_inspired,IQFormer,hard_interference,0.13999999999999999,0.9928571428571429,0.004665694748158423
iqformer_inspired,IQFormer,hard_interference,0.16,0.99175,0.004647281164532899
iqformer_inspired,IQFormer,hard_interference,0.18,0.9893333333333333,0.007031186651901812
iqformer_inspired,IQFormer,hard_interference,0.19999999999999998,0.9846,0.013549907748763471
iqformer_inspired,IQFormer,hard_interference,0.22,0.9808181818181818,0.016566919143804475
iqformer_inspired,IQFormer,hard_interference,0.24,0.9748333333333334,0.021368316224532183
iqformer_inspired,IQFormer,hard_interference,0.26,0.967923076923077,0.024230565729711183
iqformer_inspired,IQFormer,hard_interference,0.28,0.9585000000000001,0.025444907361937816
iqformer_inspired,IQFormer,hard_interference,0.30000000000000004,0.9485999999999999,0.026333942796510277
iqformer_inspired,IQFormer,hard_interference,0.32,0.936125,0.03010081440389575
iqformer_inspired,IQFormer,hard_interference,0.34,0.9212941176470586,0.03169539763829195
iqformer_inspired,IQFormer,hard_interference,0.36000000000000004,0.9050555555555555,0.03371026594641946
iqformer_inspired,IQFormer,hard_interference,0.38,0.8877368421052632,0.033802833889296446
iqformer_inspired,IQFormer,hard_interference,0.4,0.8691000000000001,0.033743970654852636
iqformer_inspired,IQFormer,hard_interference,0.42000000000000004,0.8505714285714285,0.034507513030213585
iqformer_inspired,IQFormer,hard_interference,0.44,0.8311363636363638,0.034743749066178116
iqformer_inspired,IQFormer,hard_interference,0.46,0.8126086956521739,0.03544596901167528
iqformer_inspired,IQFormer,hard_interference,0.48000000000000004,0.7940833333333333,0.03469042988960969
iqformer_inspired,IQFormer,hard_interference,0.5,0.778,0.034875779561179696
iqformer_inspired,IQFormer,hard_interference,0.52,0.7607692307692308,0.034156983762862636
iqformer_inspired,IQFormer,hard_interference,0.54,0.7449259259259259,0.03347844499869369
iqformer_inspired,IQFormer,hard_interference,0.56,0.7293571428571429,0.032960413967195394
iqformer_inspired,IQFormer,hard_interference,0.5800000000000001,0.7151724137931035,0.033227338412337874
iqformer_inspired,IQFormer,hard_interference,0.6,0.7006333333333334,0.032080319723784646
iqformer_inspired,IQFormer,hard_interference,0.62,0.6869677419354839,0.03102488753669152
iqformer_inspired,IQFormer,hard_interference,0.64,0.67396875,0.03046623030891927
iqformer_inspired,IQFormer,hard_interference,0.66,0.6608484848484849,0.029299825033003116
iqformer_inspired,IQFormer,hard_interference,0.68,0.6485,0.029051866675380875
iqformer_inspired,IQFormer,hard_interference,0.7000000000000001,0.6364571428571427,0.0284244473358622
iqformer_inspired,IQFormer,hard_interference,0.7200000000000001,0.6246666666666666,0.02746109606301549
iqformer_inspired,IQFormer,hard_interference,0.74,0.6137027027027027,0.027174985394338914
iqformer_inspired,IQFormer,hard_interference,0.76,0.6027631578947368,0.02621126904229617
iqformer_inspired,IQFormer,hard_interference,0.78,0.5929230769230769,0.025246595920950094
iqformer_inspired,IQFormer,hard_interference,0.8,0.5826749999999999,0.024678220829981494
iqformer_inspired,IQFormer,hard_interference,0.8200000000000001,0.5720731707317073,0.024753994864444726
iqformer_inspired,IQFormer,hard_interference,0.8400000000000001,0.5623809523809523,0.024840382356478022
iqformer_inspired,IQFormer,hard_interference,0.86,0.552906976744186,0.02450991908688837
iqformer_inspired,IQFormer,hard_interference,0.88,0.544,0.024410214785179296
iqformer_inspired,IQFormer,hard_interference,0.9,0.5354000000000001,0.023576289500508708
iqformer_inspired,IQFormer,hard_interference,0.92,0.5270434782608696,0.02269937223107592
iqformer_inspired,IQFormer,hard_interference,0.9400000000000001,0.5188510638297872,0.02213793178554084
iqformer_inspired,IQFormer,hard_interference,0.9600000000000001,0.5109166666666666,0.022050377225854182
iqformer_inspired,IQFormer,hard_interference,0.98,0.5031632653061224,0.021412746559263594
iqformer_inspired,IQFormer,hard_interference,1.0,0.4953,0.0214683746732516
iqformer_inspired,IQFormer,id_test,0.02,0.998,0.004216370213557844
iqformer_inspired,IQFormer,id_test,0.04,0.9969999999999999,0.0034960294939005085
iqformer_inspired,IQFormer,id_test,0.06,0.9970000000000001,0.002918650119236394
iqformer_inspired,IQFormer,id_test,0.08,0.9974999999999999,0.00263523138347364
iqformer_inspired,IQFormer,id_test,0.1,0.998,0.002108185106778922
iqformer_inspired,IQFormer,id_test,0.12000000000000001,0.9981666666666665,0.0019953649995631054
iqformer_inspired,IQFormer,id_test,0.13999999999999999,0.9984285714285714,0.0017103128567683987
iqformer_inspired,IQFormer,id_test,0.16,0.9984999999999999,0.001748014746950256
iqformer_inspired,IQFormer,id_test,0.18,0.9984444444444444,0.0014054567378526239
iqformer_inspired,IQFormer,id_test,0.19999999999999998,0.9982000000000001,0.0013984117975602032
iqformer_inspired,IQFormer,id_test,0.22,0.9981818181818183,0.0012121212121212293
iqformer_inspired,IQFormer,id_test,0.24,0.9981666666666665,0.0013494397557212178
iqformer_inspired,IQFormer,id_test,0.26,0.998076923076923,0.0014617633655117166
iqformer_inspired,IQFormer,id_test,0.28,0.9980714285714285,0.0014696475582867616
iqformer_inspired,IQFormer,id_test,0.30000000000000004,0.9980666666666667,0.001312804932243744
iqformer_inspired,IQFormer,id_test,0.32,0.9976875,0.0012517349071499992
iqformer_inspired,IQFormer,id_test,0.34,0.9974705882352941,0.0011450040251495422
iqformer_inspired,IQFormer,id_test,0.36000000000000004,0.9961111111111111,0.002283116297395896
iqformer_inspired,IQFormer,id_test,0.38,0.9944210526315789,0.0027761460273477184
iqformer_inspired,IQFormer,id_test,0.4,0.9916,0.004501851470969115
iqformer_inspired,IQFormer,id_test,0.42000000000000004,0.9883809523809524,0.006556919801165165
iqformer_inspired,IQFormer,id_test,0.44,0.9839545454545455,0.00866436184652567
iqformer_inspired,IQFormer,id_test,0.46,0.9770434782608696,0.011662480120201072
iqformer_inspired,IQFormer,id_test,0.48000000000000004,0.96875,0.014378857507113629
iqformer_inspired,IQFormer,id_test,0.5,0.9608399999999999,0.017403396858723365
iqformer_inspired,IQFormer,id_test,0.52,0.9520384615384614,0.018888448964208354
iqformer_inspired,IQFormer,id_test,0.54,0.9431851851851851,0.020407523171159334
iqformer_inspired,IQFormer,id_test,0.56,0.9330357142857142,0.02124608140473648
iqformer_inspired,IQFormer,id_test,0.5800000000000001,0.9232068965517239,0.021884435661986557
iqformer_inspired,IQFormer,id_test,0.6,0.9133000000000001,0.021974985779290065
iqformer_inspired,IQFormer,id_test,0.62,0.9040967741935484,0.02227237086332032
iqformer_inspired,IQFormer,id_test,0.64,0.89434375,0.022292372457674087
iqformer_inspired,IQFormer,id_test,0.66,0.8846666666666667,0.02192929060294317
iqformer_inspired,IQFormer,id_test,0.68,0.874235294117647,0.02094471953577181
iqformer_inspired,IQFormer,id_test,0.7000000000000001,0.8635428571428572,0.020760244581941763
iqformer_inspired,IQFormer,id_test,0.7200000000000001,0.8518333333333332,0.020547295637740062
iqformer_inspired,IQFormer,id_test,0.74,0.8409189189189188,0.020475319244339447
iqformer_inspired,IQFormer,id_test,0.76,0.8292894736842106,0.019705452621921162
iqformer_inspired,IQFormer,id_test,0.78,0.8174102564102566,0.019546487198695114
iqformer_inspired,IQFormer,id_test,0.8,0.80625,0.01836625831366976
iqformer_inspired,IQFormer,id_test,0.8200000000000001,0.7948536585365853,0.018186121417943134
iqformer_inspired,IQFormer,id_test,0.8400000000000001,0.7828571428571427,0.017594720800580825
iqformer_inspired,IQFormer,id_test,0.86,0.7714883720930232,0.01780827862464145
iqformer_inspired,IQFormer,id_test,0.88,0.76,0.017155704060695998
iqformer_inspired,IQFormer,id_test,0.9,0.748511111111111,0.01742616798351978
iqformer_inspired,IQFormer,id_test,0.92,0.7375434782608696,0.01667455704845033
iqformer_inspired,IQFormer,id_test,0.9400000000000001,0.7270425531914892,0.016147006491012323
iqformer_inspired,IQFormer,id_test,0.9600000000000001,0.7168333333333332,0.01653559572334558
iqformer_inspired,IQFormer,id_test,0.98,0.7063061224489796,0.01623541753241216
iqformer_inspired,IQFormer,id_test,1.0,0.6952,0.015632444893020854
iqformer_inspired,IQFormer,combined_ood,0.02,1.0,0.0
iqformer_inspired,IQFormer,combined_ood,0.04,0.998,0.0025819888974716134
iqformer_inspired,IQFormer,combined_ood,0.06,0.9976666666666667,0.0027442420078285595
iqformer_inspired,IQFormer,combined_ood,0.08,0.998,0.002581988897471597
iqformer_inspired,IQFormer,combined_ood,0.1,0.9982,0.0022010098692292254
iqformer_inspired,IQFormer,combined_ood,0.12000000000000001,0.9983333333333334,0.00175682092231576
iqformer_inspired,IQFormer,combined_ood,0.13999999999999999,0.9985714285714286,0.0015058465048421036
iqformer_inspired,IQFormer,combined_ood,0.16,0.9983749999999999,0.001185854122563139
iqformer_inspired,IQFormer,combined_ood,0.18,0.9984444444444444,0.0009369711585684176
iqformer_inspired,IQFormer,combined_ood,0.19999999999999998,0.9984,0.0006992058987801016
iqformer_inspired,IQFormer,combined_ood,0.22,0.9984545454545456,0.0007484296384987067
iqformer_inspired,IQFormer,combined_ood,0.24,0.9981666666666668,0.0007657804862272066
iqformer_inspired,IQFormer,combined_ood,0.26,0.9982307692307693,0.0007297563831158056
iqformer_inspired,IQFormer,combined_ood,0.28,0.9979285714285714,0.0007103063757226986
iqformer_inspired,IQFormer,combined_ood,0.30000000000000004,0.9978,0.0007730012058189382
iqformer_inspired,IQFormer,combined_ood,0.32,0.9975625000000001,0.0011949691999750141
iqformer_inspired,IQFormer,combined_ood,0.34,0.9966470588235292,0.0014945756078556729
iqformer_inspired,IQFormer,combined_ood,0.36000000000000004,0.9954444444444445,0.0018481444370184795
iqformer_inspired,IQFormer,combined_ood,0.38,0.9933157894736843,0.0035614467199867727
iqformer_inspired,IQFormer,combined_ood,0.4,0.98955,0.005688438567246145
iqformer_inspired,IQFormer,combined_ood,0.42000000000000004,0.983,0.00931531031682874
iqformer_inspired,IQFormer,combined_ood,0.44,0.9760454545454544,0.010323175492539602
iqformer_inspired,IQFormer,combined_ood,0.46,0.9661739130434783,0.01225953328107115
iqformer_inspired,IQFormer,combined_ood,0.48000000000000004,0.9537083333333332,0.01228903769751173
iqformer_inspired,IQFormer,combined_ood,0.5,0.93896,0.013117181269024404
iqformer_inspired,IQFormer,combined_ood,0.52,0.922923076923077,0.012534239759073374
iqformer_inspired,IQFormer,combined_ood,0.54,0.9067777777777778,0.01361728954702549
iqformer_inspired,IQFormer,combined_ood,0.56,0.8907857142857143,0.014185961250427809
iqformer_inspired,IQFormer,combined_ood,0.5800000000000001,0.8762758620689655,0.01492377249005485
iqformer_inspired,IQFormer,combined_ood,0.6,0.8612000000000002,0.014657572938397546
iqformer_inspired,IQFormer,combined_ood,0.62,0.8470000000000001,0.014885425916945434
iqformer_inspired,IQFormer,combined_ood,0.64,0.8325312500000001,0.01483740727060793
iqformer_inspired,IQFormer,combined_ood,0.66,0.8183333333333334,0.015359016831184538
iqformer_inspired,IQFormer,combined_ood,0.68,0.8049999999999999,0.015514376758272198
iqformer_inspired,IQFormer,combined_ood,0.7000000000000001,0.7918571428571428,0.015625579354338517
iqformer_inspired,IQFormer,combined_ood,0.7200000000000001,0.779611111111111,0.01534927155190796
