regime,axis,level_db,candidate,reference,reference_short,row_count,macro_f1_difference,macro_f1_ci95_low,macro_f1_ci95_high,macro_f1_seed_std,accuracy_difference,accuracy_ci95_low,accuracy_ci95_high,bootstrap_draws,bootstrap_seed,algorithm_seed_count
heldout_channel,sir_db,0.0,a5_vimd_full,iqformer_inspired,IQFormer,960,-0.12757730841933929,-0.15381415869479306,-0.10165727005950209,0.024714386655046744,-0.10864583333333333,-0.1342734375,-0.08436979166666667,1000,20260812,10
heldout_channel,sir_db,5.0,a5_vimd_full,a0_backbone,A0,999,0.02355781675092757,0.009015294197582159,0.03772297161829146,0.011741851399506413,0.0212212212212212,0.0078078078078078084,0.03434434434434433,1000,20260812,10
heldout_channel,sir_db,5.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,999,-0.02257851245046775,-0.04504250900618459,-0.00015537765791696245,0.010945963364078857,-0.013913913913913922,-0.03594344344344343,0.007812812812812809,1000,20260812,10
heldout_channel,sir_db,5.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,999,-0.11470120371474937,-0.13741637014265293,-0.09277540293279445,0.01798537803222303,-0.11321321321321323,-0.13493743743743744,-0.09318568568568569,1000,20260812,10
heldout_channel,sir_db,5.0,a5_vimd_full,iqformer_inspired,IQFormer,999,-0.15416958226713945,-0.1777766125236716,-0.1315598088698756,0.017805752411576493,-0.14954954954954952,-0.1714714714714715,-0.12831581581581583,1000,20260812,10
heldout_channel,sir_db,10.0,a5_vimd_full,a0_backbone,A0,1011,0.03456887143206146,0.019307437012704244,0.052244947116797544,0.016774543139559,0.032245301681503455,0.016320474777448073,0.04956478733926804,1000,20260812,10
heldout_channel,sir_db,10.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,1011,-0.044511917289326505,-0.06698177123396745,-0.023007851403614287,0.013894758336110563,-0.03976261127596439,-0.06221810089020771,-0.017504945598417414,1000,20260812,10
heldout_channel,sir_db,10.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,1011,-0.12078530159115593,-0.13951475895725993,-0.10133716740658813,0.010973565659906453,-0.12749752720079127,-0.14748269040553907,-0.10583333333333333,1000,20260812,10
heldout_channel,sir_db,10.0,a5_vimd_full,iqformer_inspired,IQFormer,1011,-0.1591020790203576,-0.18201941412450895,-0.1353416113311364,0.02051736103272732,-0.16043521266073194,-0.1834841740850643,-0.13689416419386746,1000,20260812,10
combined_ood,snr_db,-10.0,a5_vimd_full,a0_backbone,A0,644,0.024195432490755064,0.004195174889330028,0.0441422725254713,0.01859504187159035,0.025465838509316774,0.005900621118012423,0.04440993788819876,1000,20260812,10
combined_ood,snr_db,-10.0,a5_vimd_full,cssl_amc_supervised_adaptation,CSSL,644,0.03513730638855703,0.011482834189356046,0.06236138719794091,0.019789657976251505,0.04704968944099379,0.02142857142857143,0.07484860248447206,1000,20260812,10
combined_ood,snr_db,-10.0,a5_vimd_full,mcldnn_reimplementation,MCLDNN,644,-0.03339434744785349,-0.056682918404724926,-0.008967823989959161,0.018300725000118128,-0.03819875776397516,-0.06460015527950311,-0.009930124223602491,1000,20260812,10
